recording_id,species,window_idx,start_s,end_s,snr_db,kept
ML621169965,BugunLiocichla,1,1.5,4.5,8.81,True
ML621169965,BugunLiocichla,2,3.0,6.0,11.69,True
ML621169965,BugunLiocichla,3,4.5,7.5,6.85,True
ML621169965,BugunLiocichla,4,6.0,9.0,4.12,True
ML621169965,BugunLiocichla,5,7.5,10.5,3.27,True
ML621169965,BugunLiocichla,6,9.0,12.0,6.64,True
ML621169966,BugunLiocichla,0,0.0,3.0,4.27,True
ML621169966,BugunLiocichla,1,1.5,4.5,4.17,True
ML621169966,BugunLiocichla,2,3.0,6.0,5.73,True
ML621169966,BugunLiocichla,3,4.5,7.5,3.71,True
ML621169966,BugunLiocichla,4,6.0,9.0,1.31,False
ML621169966,BugunLiocichla,5,7.5,10.5,1.65,False
ML621169966,BugunLiocichla,6,9.0,12.0,7.03,True
ML621169966,BugunLiocichla,7,10.5,13.5,4.63,True
ML621169966,BugunLiocichla,8,12.0,15.0,1.34,False
ML621169966,BugunLiocichla,9,13.5,16.5,1.51,False
ML621169966,BugunLiocichla,10,15.0,18.0,2.65,False
ML621169966,BugunLiocichla,11,16.5,19.5,6.16,True
ML621169966,BugunLiocichla,12,18.0,21.0,7.73,True
ML623313271,BugunLiocichla,0,0.0,3.0,109.29,True
ML624672605,BugunLiocichla,0,0.0,3.0,0.02,False
ML624672605,BugunLiocichla,1,1.5,4.5,0.89,False
ML624672605,BugunLiocichla,2,3.0,6.0,-1.34,False
ML624672605,BugunLiocichla,3,4.5,7.5,-2.93,False
ML624672605,BugunLiocichla,4,6.0,9.0,-3.5,False
ML624672605,BugunLiocichla,5,7.5,10.5,-1.31,False
ML624672605,BugunLiocichla,6,9.0,12.0,6.11,True
ML624672605,BugunLiocichla,7,10.5,13.5,2.18,False
ML624672605,BugunLiocichla,8,12.0,15.0,0.91,False
ML624672605,BugunLiocichla,9,13.5,16.5,1.35,False
ML624672605,BugunLiocichla,10,15.0,18.0,5.04,True
ML624672605,BugunLiocichla,11,16.5,19.5,2.39,False
ML624672605,BugunLiocichla,12,18.0,21.0,2.75,False
ML624672605,BugunLiocichla,13,19.5,22.5,4.11,True
ML624672605,BugunLiocichla,14,21.0,24.0,5.4,True
ML624672605,BugunLiocichla,15,22.5,25.5,7.59,True
ML624672605,BugunLiocichla,16,24.0,27.0,9.5,True
ML624672605,BugunLiocichla,17,25.5,28.5,6.79,True
ML624672605,BugunLiocichla,18,27.0,30.0,6.06,True
ML624672605,BugunLiocichla,19,28.5,31.5,5.43,True
ML624672605,BugunLiocichla,20,30.0,33.0,5.3,True
ML624672605,BugunLiocichla,21,31.5,34.5,5.14,True
ML624672605,BugunLiocichla,22,33.0,36.0,5.59,True
ML624672605,BugunLiocichla,23,34.5,37.5,5.92,True
ML624672605,BugunLiocichla,24,36.0,39.0,11.5,True
ML624672605,BugunLiocichla,25,37.5,40.5,9.44,True
ML624672605,BugunLiocichla,26,39.0,42.0,6.66,True
ML624672605,BugunLiocichla,27,40.5,43.5,6.9,True
ML624672605,BugunLiocichla,28,42.0,45.0,7.52,True
ML624672605,BugunLiocichla,29,43.5,46.5,8.1,True
ML624672605,BugunLiocichla,30,45.0,48.0,10.77,True
ML624672605,BugunLiocichla,31,46.5,49.5,6.82,True
ML624672605,BugunLiocichla,32,48.0,51.0,6.13,True
ML624672605,BugunLiocichla,33,49.5,52.5,9.53,True
ML624672605,BugunLiocichla,34,51.0,54.0,9.54,True
ML624672605,BugunLiocichla,35,52.5,55.5,6.01,True
ML624672605,BugunLiocichla,36,54.0,57.0,5.63,True
ML624672605,BugunLiocichla,37,55.5,58.5,10.16,True
ML624672605,BugunLiocichla,38,57.0,60.0,10.14,True
ML624672605,BugunLiocichla,39,58.5,61.5,7.47,True
ML624672605,BugunLiocichla,40,60.0,63.0,7.24,True
ML624672605,BugunLiocichla,41,61.5,64.5,10.01,True
ML624672605,BugunLiocichla,42,63.0,66.0,10.68,True
ML624672605,BugunLiocichla,43,64.5,67.5,7.64,True
ML624672605,BugunLiocichla,44,66.0,69.0,6.5,True
ML624672605,BugunLiocichla,45,67.5,70.5,6.25,True
ML624672605,BugunLiocichla,46,69.0,72.0,6.21,True
ML624672605,BugunLiocichla,47,70.5,73.5,6.97,True
ML624672605,BugunLiocichla,48,72.0,75.0,8.23,True
ML624672605,BugunLiocichla,49,73.5,76.5,6.99,True
ML624672605,BugunLiocichla,50,75.0,78.0,5.94,True
ML624672605,BugunLiocichla,51,76.5,79.5,5.1,True
ML624672605,BugunLiocichla,52,78.0,81.0,5.18,True
ML624672605,BugunLiocichla,53,79.5,82.5,6.77,True
ML624672605,BugunLiocichla,54,81.0,84.0,6.66,True
ML624672605,BugunLiocichla,55,82.5,85.5,6.01,True
ML624672605,BugunLiocichla,56,84.0,87.0,6.28,True
ML624672605,BugunLiocichla,57,85.5,88.5,6.45,True
ML624672605,BugunLiocichla,58,87.0,90.0,5.97,True
ML624672605,BugunLiocichla,59,88.5,91.5,2.19,False
XC294415,JerdonsCourser,0,0.0,3.0,1.81,False
XC294415,JerdonsCourser,1,1.5,4.5,2.16,True
XC294415,JerdonsCourser,2,3.0,6.0,2.02,False
XC294415,JerdonsCourser,3,4.5,7.5,2.09,False
XC294415,JerdonsCourser,4,6.0,9.0,1.8,False
XC294415,JerdonsCourser,5,7.5,10.5,1.25,False
ML274533,JerdonsCourser,0,0.0,3.0,1.66,False
ML274533,JerdonsCourser,1,1.5,4.5,1.94,False
ML274533,JerdonsCourser,2,3.0,6.0,2.15,False
ML274533,JerdonsCourser,3,4.5,7.5,2.17,False
ML274533,JerdonsCourser,4,6.0,9.0,1.9,False
ML274533,JerdonsCourser,5,7.5,10.5,1.5,False
ML274533,JerdonsCourser,6,9.0,12.0,1.25,False
ML274533,JerdonsCourser,7,10.5,13.5,1.53,False
ML274533,JerdonsCourser,8,12.0,15.0,1.58,False
ML274533,JerdonsCourser,9,13.5,16.5,1.3,False
ML274533,JerdonsCourser,10,15.0,18.0,1.32,False
ML274533,JerdonsCourser,11,16.5,19.5,1.37,False
ML274533,JerdonsCourser,12,18.0,21.0,1.28,False
ML274533,JerdonsCourser,13,19.5,22.5,1.73,False
ML274533,JerdonsCourser,14,21.0,24.0,2.7,False
ML274533,JerdonsCourser,15,22.5,25.5,2.82,False
ML274533,JerdonsCourser,16,24.0,27.0,3.97,True
ML274533,JerdonsCourser,17,25.5,28.5,3.02,True
ML274533,JerdonsCourser,18,27.0,30.0,1.24,False
ML274533,JerdonsCourser,19,28.5,31.5,1.1,False
ML274533,JerdonsCourser,20,30.0,33.0,1.3,False
ML274533,JerdonsCourser,21,31.5,34.5,0.97,False
ML274533,JerdonsCourser,22,33.0,36.0,0.85,False
ML274533,JerdonsCourser,23,34.5,37.5,0.99,False
ML274533,JerdonsCourser,24,36.0,39.0,1.26,False
ML274533,JerdonsCourser,25,37.5,40.5,1.56,False
ML274533,JerdonsCourser,26,39.0,42.0,1.63,False
ML274533,JerdonsCourser,27,40.5,43.5,1.48,False
ML274533,JerdonsCourser,28,42.0,45.0,1.46,False
ML274533,JerdonsCourser,29,43.5,46.5,1.4,False
ML274533,JerdonsCourser,30,45.0,48.0,1.23,False
ML274533,JerdonsCourser,31,46.5,49.5,1.29,False
ML274533,JerdonsCourser,32,48.0,51.0,1.18,False
ML274533,JerdonsCourser,33,49.5,52.5,1.02,False
ML274533,JerdonsCourser,34,51.0,54.0,0.72,False
ML274533,JerdonsCourser,35,52.5,55.5,1.2,False
ML274533,JerdonsCourser,36,54.0,57.0,0.98,False
ML274533,JerdonsCourser,37,55.5,58.5,0.65,False
ML274533,JerdonsCourser,38,57.0,60.0,0.88,False
ML274533,JerdonsCourser,39,58.5,61.5,1.0,False
ML274533,JerdonsCourser,40,60.0,63.0,1.02,False
ML274533,JerdonsCourser,41,61.5,64.5,1.09,False
ML274533,JerdonsCourser,42,63.0,66.0,1.01,False
ML274533,JerdonsCourser,43,64.5,67.5,0.88,False
ML274533,JerdonsCourser,44,66.0,69.0,0.97,False
ML274533,JerdonsCourser,45,67.5,70.5,0.99,False
ML274534,JerdonsCourser,0,0.0,3.0,0.94,False
ML274534,JerdonsCourser,1,1.5,4.5,1.09,False
ML274534,JerdonsCourser,2,3.0,6.0,1.77,False
ML274534,JerdonsCourser,3,4.5,7.5,1.37,False
ML274534,JerdonsCourser,4,6.0,9.0,0.9,False
ML274534,JerdonsCourser,5,7.5,10.5,0.89,False
ML274534,JerdonsCourser,6,9.0,12.0,0.86,False
ML274534,JerdonsCourser,7,10.5,13.5,0.78,False
ML274534,JerdonsCourser,8,12.0,15.0,0.75,False
ML274534,JerdonsCourser,9,13.5,16.5,1.27,False
ML274534,JerdonsCourser,10,15.0,18.0,1.85,False
ML274534,JerdonsCourser,11,16.5,19.5,1.35,False
ML274534,JerdonsCourser,12,18.0,21.0,1.07,False
ML274534,JerdonsCourser,13,19.5,22.5,1.02,False
ML274534,JerdonsCourser,14,21.0,24.0,1.04,False
ML274534,JerdonsCourser,15,22.5,25.5,1.26,False
ML274534,JerdonsCourser,16,24.0,27.0,1.17,False
ML274534,JerdonsCourser,17,25.5,28.5,0.98,False
ML274534,JerdonsCourser,18,27.0,30.0,0.92,False
ML274534,JerdonsCourser,19,28.5,31.5,0.98,False
ML274534,JerdonsCourser,20,30.0,33.0,1.27,False
ML274534,JerdonsCourser,21,31.5,34.5,1.55,False
ML274534,JerdonsCourser,22,33.0,36.0,1.27,False
ML274534,JerdonsCourser,23,34.5,37.5,1.02,False
ML274534,JerdonsCourser,24,36.0,39.0,0.92,False
ML274534,JerdonsCourser,25,37.5,40.5,1.01,False
ML274534,JerdonsCourser,26,39.0,42.0,1.01,False
ML274534,JerdonsCourser,27,40.5,43.5,1.12,False
ML274534,JerdonsCourser,28,42.0,45.0,2.1,False
ML274534,JerdonsCourser,29,43.5,46.5,3.6,True
ML274534,JerdonsCourser,30,45.0,48.0,1.26,False
ML274534,JerdonsCourser,31,46.5,49.5,0.98,False
ML274534,JerdonsCourser,32,48.0,51.0,1.05,False
ML274534,JerdonsCourser,33,49.5,52.5,1.24,False
ML274534,JerdonsCourser,34,51.0,54.0,2.3,False
ML274534,JerdonsCourser,35,52.5,55.5,1.67,False
ML274534,JerdonsCourser,36,54.0,57.0,1.2,False
ML274534,JerdonsCourser,37,55.5,58.5,1.37,False
ML274534,JerdonsCourser,38,57.0,60.0,0.85,False
ML274534,JerdonsCourser,39,58.5,61.5,0.67,False
ML274534,JerdonsCourser,40,60.0,63.0,0.78,False
ML274534,JerdonsCourser,41,61.5,64.5,0.9,False
ML274534,JerdonsCourser,42,63.0,66.0,0.92,False
ML274534,JerdonsCourser,43,64.5,67.5,0.85,False
ML274534,JerdonsCourser,44,66.0,69.0,0.99,False
ML274535,JerdonsCourser,0,0.0,3.0,2.57,False
ML274535,JerdonsCourser,1,1.5,4.5,2.58,True
ML274535,JerdonsCourser,2,3.0,6.0,2.21,False
ML274535,JerdonsCourser,3,4.5,7.5,1.39,False
ML274535,JerdonsCourser,4,6.0,9.0,1.23,False
ML274535,JerdonsCourser,5,7.5,10.5,1.41,False
ML274535,JerdonsCourser,6,9.0,12.0,1.68,False
ML274535,JerdonsCourser,7,10.5,13.5,2.06,False
ML274535,JerdonsCourser,8,12.0,15.0,2.03,False
ML274535,JerdonsCourser,9,13.5,16.5,1.48,False
ML274535,JerdonsCourser,10,15.0,18.0,1.38,False
ML274535,JerdonsCourser,11,16.5,19.5,1.49,False
ML274535,JerdonsCourser,12,18.0,21.0,1.62,False
ML274535,JerdonsCourser,13,19.5,22.5,1.55,False
ML274535,JerdonsCourser,14,21.0,24.0,1.35,False
ML274535,JerdonsCourser,15,22.5,25.5,1.49,False
ML274535,JerdonsCourser,16,24.0,27.0,1.45,False
ML274536,JerdonsCourser,0,0.0,3.0,3.02,True
ML274536,JerdonsCourser,1,1.5,4.5,3.04,True
ML274536,JerdonsCourser,2,3.0,6.0,2.91,False
ML274536,JerdonsCourser,3,4.5,7.5,3.24,True
ML274536,JerdonsCourser,4,6.0,9.0,3.13,True
ML274536,JerdonsCourser,5,7.5,10.5,1.85,False
ML274536,JerdonsCourser,6,9.0,12.0,0.86,False
ML274536,JerdonsCourser,7,10.5,13.5,1.69,False
ML274536,JerdonsCourser,8,12.0,15.0,2.62,False
ML274536,JerdonsCourser,9,13.5,16.5,3.18,True
ML274536,JerdonsCourser,10,15.0,18.0,3.27,True
ML274536,JerdonsCourser,11,16.5,19.5,3.08,True
ML274537,JerdonsCourser,0,0.0,3.0,0.62,False
ML274537,JerdonsCourser,1,1.5,4.5,1.96,True
ML274537,JerdonsCourser,2,3.0,6.0,0.57,False
ML274537,JerdonsCourser,3,4.5,7.5,0.37,False
ML274537,JerdonsCourser,4,6.0,9.0,0.43,False
ML274537,JerdonsCourser,5,7.5,10.5,0.73,False
ML274537,JerdonsCourser,6,9.0,12.0,0.82,False
ML274537,JerdonsCourser,7,10.5,13.5,0.45,False
ML274537,JerdonsCourser,8,12.0,15.0,0.34,False
ML274537,JerdonsCourser,9,13.5,16.5,0.34,False
ML274537,JerdonsCourser,10,15.0,18.0,0.41,False
ML274537,JerdonsCourser,11,16.5,19.5,0.43,False
ML274537,JerdonsCourser,12,18.0,21.0,0.41,False
ML274537,JerdonsCourser,13,19.5,22.5,0.4,False
ML274537,JerdonsCourser,14,21.0,24.0,0.42,False
ML274537,JerdonsCourser,15,22.5,25.5,0.42,False
ML274537,JerdonsCourser,16,24.0,27.0,0.42,False
ML274537,JerdonsCourser,17,25.5,28.5,0.44,False
ML274537,JerdonsCourser,18,27.0,30.0,0.45,False
ML274537,JerdonsCourser,19,28.5,31.5,0.4,False
ML274537,JerdonsCourser,20,30.0,33.0,0.45,False
ML274537,JerdonsCourser,21,31.5,34.5,0.6,False
ML274538,JerdonsCourser,0,0.0,3.0,27.62,True
ML274538,JerdonsCourser,1,1.5,4.5,24.35,True
ML274538,JerdonsCourser,2,3.0,6.0,19.51,True
ML274538,JerdonsCourser,3,4.5,7.5,0.59,False
ML274538,JerdonsCourser,4,6.0,9.0,0.25,False
ML274538,JerdonsCourser,5,7.5,10.5,3.75,True
ML274538,JerdonsCourser,6,9.0,12.0,19.46,True
ML274538,JerdonsCourser,7,10.5,13.5,4.65,True
ML274538,JerdonsCourser,8,12.0,15.0,24.33,True
ML274538,JerdonsCourser,9,13.5,16.5,23.78,True
ML274538,JerdonsCourser,10,15.0,18.0,23.5,True
ML274538,JerdonsCourser,11,16.5,19.5,24.25,True
ML274538,JerdonsCourser,12,18.0,21.0,24.59,True
ML274538,JerdonsCourser,13,19.5,22.5,24.48,True
ML274538,JerdonsCourser,14,21.0,24.0,24.15,True
ML274538,JerdonsCourser,15,22.5,25.5,24.43,True
ML274538,JerdonsCourser,16,24.0,27.0,24.9,True
ML274538,JerdonsCourser,17,25.5,28.5,26.55,True
ML274538,JerdonsCourser,18,27.0,30.0,26.42,True
ML274538,JerdonsCourser,19,28.5,31.5,24.62,True
ML274538,JerdonsCourser,20,30.0,33.0,24.5,True
ML274539,JerdonsCourser,0,0.0,3.0,-7.26,False
ML274539,JerdonsCourser,1,1.5,4.5,-13.11,False
ML274539,JerdonsCourser,2,3.0,6.0,5.35,True
ML274539,JerdonsCourser,3,4.5,7.5,0.27,False
ML274539,JerdonsCourser,4,6.0,9.0,2.6,False
ML274539,JerdonsCourser,5,7.5,10.5,-11.33,False
ML274539,JerdonsCourser,6,9.0,12.0,-11.1,False
ML274539,JerdonsCourser,7,10.5,13.5,-9.43,False
ML274539,JerdonsCourser,8,12.0,15.0,-12.15,False
ML274539,JerdonsCourser,9,13.5,16.5,5.57,True
ML274539,JerdonsCourser,10,15.0,18.0,-6.05,False
ML274539,JerdonsCourser,11,16.5,19.5,22.36,True
ML274539,JerdonsCourser,12,18.0,21.0,25.08,True
ML274539,JerdonsCourser,13,19.5,22.5,24.57,True
ML274539,JerdonsCourser,14,21.0,24.0,22.24,True
ML274539,JerdonsCourser,15,22.5,25.5,12.17,True
ML274539,JerdonsCourser,16,24.0,27.0,14.97,True
ML274539,JerdonsCourser,17,25.5,28.5,12.04,True
ML274539,JerdonsCourser,18,27.0,30.0,10.52,True
ML274539,JerdonsCourser,19,28.5,31.5,10.21,True
ML274539,JerdonsCourser,20,30.0,33.0,11.34,True
ML274539,JerdonsCourser,21,31.5,34.5,14.85,True
ML274539,JerdonsCourser,22,33.0,36.0,13.85,True
ML274539,JerdonsCourser,23,34.5,37.5,10.24,True
ML274539,JerdonsCourser,24,36.0,39.0,9.49,True
ML274539,JerdonsCourser,25,37.5,40.5,9.45,True
ML274539,JerdonsCourser,26,39.0,42.0,9.61,True
ML274539,JerdonsCourser,27,40.5,43.5,13.49,True
ML274539,JerdonsCourser,28,42.0,45.0,13.88,True
ML274539,JerdonsCourser,29,43.5,46.5,11.52,True
ML274539,JerdonsCourser,30,45.0,48.0,10.35,True
ML274539,JerdonsCourser,31,46.5,49.5,10.43,True
ML274539,JerdonsCourser,32,48.0,51.0,12.83,True
ML274539,JerdonsCourser,33,49.5,52.5,14.01,True
ML274539,JerdonsCourser,34,51.0,54.0,11.0,True
ML274539,JerdonsCourser,35,52.5,55.5,11.44,True
ML274539,JerdonsCourser,36,54.0,57.0,11.07,True
ML274539,JerdonsCourser,37,55.5,58.5,14.12,True
ML274539,JerdonsCourser,38,57.0,60.0,14.74,True
ML274539,JerdonsCourser,39,58.5,61.5,9.35,True
ML274539,JerdonsCourser,40,60.0,63.0,9.44,True
ML274539,JerdonsCourser,41,61.5,64.5,10.3,True
ML274539,JerdonsCourser,42,63.0,66.0,10.42,True
ML274539,JerdonsCourser,43,64.5,67.5,10.05,True
ML274539,JerdonsCourser,44,66.0,69.0,9.61,True
ML274539,JerdonsCourser,45,67.5,70.5,10.81,True
ML274539,JerdonsCourser,46,69.0,72.0,16.8,True
ML274539,JerdonsCourser,47,70.5,73.5,10.55,True
ML274539,JerdonsCourser,48,72.0,75.0,9.91,True
ML274539,JerdonsCourser,49,73.5,76.5,9.35,True
ML274539,JerdonsCourser,50,75.0,78.0,9.91,True
ML274539,JerdonsCourser,51,76.5,79.5,16.31,True
ML274539,JerdonsCourser,52,78.0,81.0,12.84,True
ML274539,JerdonsCourser,53,79.5,82.5,10.51,True
ML274539,JerdonsCourser,54,81.0,84.0,10.41,True
ML274539,JerdonsCourser,55,82.5,85.5,10.3,True
ML274539,JerdonsCourser,56,84.0,87.0,11.63,True
ML274539,JerdonsCourser,57,85.5,88.5,13.57,True
ML274539,JerdonsCourser,58,87.0,90.0,9.19,True
ML274539,JerdonsCourser,59,88.5,91.5,8.34,True
ML274539,JerdonsCourser,60,90.0,93.0,9.11,True
ML274539,JerdonsCourser,61,91.5,94.5,11.38,True
ML274539,JerdonsCourser,62,93.0,96.0,11.37,True
ML274539,JerdonsCourser,63,94.5,97.5,9.65,True
ML274539,JerdonsCourser,64,96.0,99.0,12.24,True
ML274539,JerdonsCourser,65,97.5,100.5,10.71,True
ML274539,JerdonsCourser,66,99.0,102.0,8.48,True
ML274539,JerdonsCourser,67,100.5,103.5,8.21,True
ML274539,JerdonsCourser,68,102.0,105.0,8.52,True
ML274539,JerdonsCourser,69,103.5,106.5,11.63,True
ML274539,JerdonsCourser,70,105.0,108.0,14.2,True
ML274539,JerdonsCourser,71,106.5,109.5,8.05,True
ML274539,JerdonsCourser,72,108.0,111.0,6.95,True
ML274540,JerdonsCourser,0,0.0,3.0,-21.23,False
ML274540,JerdonsCourser,1,1.5,4.5,-13.31,False
ML274540,JerdonsCourser,2,3.0,6.0,1.2,False
ML274540,JerdonsCourser,3,4.5,7.5,-18.54,False
ML274540,JerdonsCourser,4,6.0,9.0,-20.55,False
ML274540,JerdonsCourser,5,7.5,10.5,-20.54,False
ML274540,JerdonsCourser,6,9.0,12.0,-15.49,False
ML274540,JerdonsCourser,7,10.5,13.5,1.77,False
ML274540,JerdonsCourser,8,12.0,15.0,2.64,False
ML274540,JerdonsCourser,9,13.5,16.5,2.34,False
ML274540,JerdonsCourser,10,15.0,18.0,2.72,False
ML274540,JerdonsCourser,11,16.5,19.5,3.1,True
ML274540,JerdonsCourser,12,18.0,21.0,3.19,True
ML274540,JerdonsCourser,13,19.5,22.5,2.93,False
ML274540,JerdonsCourser,14,21.0,24.0,2.51,False
ML274540,JerdonsCourser,15,22.5,25.5,2.45,False
ML274540,JerdonsCourser,16,24.0,27.0,2.73,False
ML274540,JerdonsCourser,17,25.5,28.5,2.33,False
ML274540,JerdonsCourser,18,27.0,30.0,2.22,False
ML274540,JerdonsCourser,19,28.5,31.5,2.39,False
ML274540,JerdonsCourser,20,30.0,33.0,2.23,False
ML274540,JerdonsCourser,21,31.5,34.5,2.53,False
ML274540,JerdonsCourser,22,33.0,36.0,1.9,False
ML274540,JerdonsCourser,23,34.5,37.5,1.48,False
ML274540,JerdonsCourser,24,36.0,39.0,1.79,False
ML274540,JerdonsCourser,25,37.5,40.5,2.28,False
ML274540,JerdonsCourser,26,39.0,42.0,1.95,False
ML274540,JerdonsCourser,27,40.5,43.5,2.16,False
ML274540,JerdonsCourser,28,42.0,45.0,2.97,False
ML274540,JerdonsCourser,29,43.5,46.5,3.03,True
ML274540,JerdonsCourser,30,45.0,48.0,3.1,True
ML274540,JerdonsCourser,31,46.5,49.5,3.29,True
ML274540,JerdonsCourser,32,48.0,51.0,2.69,False
ML274540,JerdonsCourser,33,49.5,52.5,2.62,False
ML274540,JerdonsCourser,34,51.0,54.0,3.15,True
ML274540,JerdonsCourser,35,52.5,55.5,1.99,False
ML274540,JerdonsCourser,36,54.0,57.0,1.95,False
ML274540,JerdonsCourser,37,55.5,58.5,2.49,False
ML274540,JerdonsCourser,38,57.0,60.0,2.57,False
ML274540,JerdonsCourser,39,58.5,61.5,3.43,True
ML274540,JerdonsCourser,40,60.0,63.0,4.1,True
ML274540,JerdonsCourser,41,61.5,64.5,3.76,True
ML274540,JerdonsCourser,42,63.0,66.0,3.58,True
ML274540,JerdonsCourser,43,64.5,67.5,3.92,True
ML274540,JerdonsCourser,44,66.0,69.0,4.21,True
ML274540,JerdonsCourser,45,67.5,70.5,3.87,True
ML274540,JerdonsCourser,46,69.0,72.0,3.48,True
ML274540,JerdonsCourser,47,70.5,73.5,3.32,True
ML274540,JerdonsCourser,48,72.0,75.0,2.78,False
ML274540,JerdonsCourser,49,73.5,76.5,2.66,False
ML274540,JerdonsCourser,50,75.0,78.0,3.3,True
ML274540,JerdonsCourser,51,76.5,79.5,3.57,True
ML274540,JerdonsCourser,52,78.0,81.0,3.12,True
ML274540,JerdonsCourser,53,79.5,82.5,2.58,False
ML274540,JerdonsCourser,54,81.0,84.0,1.98,False
ML274540,JerdonsCourser,55,82.5,85.5,2.46,False
ML274540,JerdonsCourser,56,84.0,87.0,2.5,False
ML274540,JerdonsCourser,57,85.5,88.5,2.41,False
ML274540,JerdonsCourser,58,87.0,90.0,2.64,False
ML274540,JerdonsCourser,59,88.5,91.5,2.81,False
ML274540,JerdonsCourser,60,90.0,93.0,2.58,False
ML274540,JerdonsCourser,61,91.5,94.5,0.97,False
ML274541,JerdonsCourser,0,0.0,3.0,116.99,True
ML274541,JerdonsCourser,1,1.5,4.5,94.21,True
ML274541,JerdonsCourser,2,3.0,6.0,101.14,True
ML274541,JerdonsCourser,3,4.5,7.5,125.88,True
ML274541,JerdonsCourser,4,6.0,9.0,125.53,True
ML274541,JerdonsCourser,5,7.5,10.5,109.81,True
ML274541,JerdonsCourser,6,9.0,12.0,95.04,True
ML274541,JerdonsCourser,7,10.5,13.5,100.13,True
ML274541,JerdonsCourser,8,12.0,15.0,92.31,True
ML274541,JerdonsCourser,9,13.5,16.5,92.42,True
ML274541,JerdonsCourser,10,15.0,18.0,92.7,True
ML274541,JerdonsCourser,11,16.5,19.5,138.3,True
ML274541,JerdonsCourser,12,18.0,21.0,139.39,True
ML274541,JerdonsCourser,13,19.5,22.5,137.16,True
ML274541,JerdonsCourser,14,21.0,24.0,124.62,True
ML274541,JerdonsCourser,15,22.5,25.5,128.9,True
ML274541,JerdonsCourser,16,24.0,27.0,128.23,True
ML274541,JerdonsCourser,17,25.5,28.5,126.7,True
ML274541,JerdonsCourser,18,27.0,30.0,140.87,True
ML274541,JerdonsCourser,19,28.5,31.5,140.94,True
ML274541,JerdonsCourser,20,30.0,33.0,140.32,True
ML274541,JerdonsCourser,21,31.5,34.5,140.03,True
ML274541,JerdonsCourser,22,33.0,36.0,138.13,True
ML274541,JerdonsCourser,23,34.5,37.5,138.33,True
ML274541,JerdonsCourser,24,36.0,39.0,139.31,True
ML274542,JerdonsCourser,0,0.0,3.0,3.12,True
ML274542,JerdonsCourser,1,1.5,4.5,13.98,True
ML274542,JerdonsCourser,2,3.0,6.0,7.68,True
ML274542,JerdonsCourser,3,4.5,7.5,0.53,False
ML274542,JerdonsCourser,4,6.0,9.0,12.16,True
ML274542,JerdonsCourser,5,7.5,10.5,19.47,True
ML274542,JerdonsCourser,6,9.0,12.0,0.16,False
ML274542,JerdonsCourser,7,10.5,13.5,-0.25,False
ML274542,JerdonsCourser,8,12.0,15.0,16.07,True
ML274542,JerdonsCourser,9,13.5,16.5,5.38,True
ML274542,JerdonsCourser,10,15.0,18.0,3.8,True
ML274542,JerdonsCourser,11,16.5,19.5,26.56,True
ML274542,JerdonsCourser,12,18.0,21.0,26.2,True
ML274542,JerdonsCourser,13,19.5,22.5,23.97,True
ML274542,JerdonsCourser,14,21.0,24.0,23.1,True
ML274542,JerdonsCourser,15,22.5,25.5,22.65,True
ML274542,JerdonsCourser,16,24.0,27.0,22.99,True
ML274542,JerdonsCourser,17,25.5,28.5,23.31,True
ML274542,JerdonsCourser,18,27.0,30.0,23.66,True
ML274542,JerdonsCourser,19,28.5,31.5,25.1,True
ML274542,JerdonsCourser,20,30.0,33.0,25.67,True
ML274542,JerdonsCourser,21,31.5,34.5,25.0,True
ML274542,JerdonsCourser,22,33.0,36.0,23.45,True
ML274542,JerdonsCourser,23,34.5,37.5,22.67,True
ML274542,JerdonsCourser,24,36.0,39.0,23.15,True
ML274542,JerdonsCourser,25,37.5,40.5,23.11,True
ML274542,JerdonsCourser,26,39.0,42.0,22.43,True
ML274542,JerdonsCourser,27,40.5,43.5,34.77,True
ML274542,JerdonsCourser,28,42.0,45.0,36.26,True
ML274542,JerdonsCourser,29,43.5,46.5,36.56,True
ML274542,JerdonsCourser,30,45.0,48.0,34.34,True
ML274542,JerdonsCourser,31,46.5,49.5,33.41,True
ML274542,JerdonsCourser,32,48.0,51.0,34.01,True
ML274542,JerdonsCourser,33,49.5,52.5,32.57,True
ML274542,JerdonsCourser,34,51.0,54.0,31.53,True
ML274542,JerdonsCourser,35,52.5,55.5,32.86,True
ML274542,JerdonsCourser,36,54.0,57.0,33.53,True
ML274542,JerdonsCourser,37,55.5,58.5,32.6,True
ML274542,JerdonsCourser,38,57.0,60.0,32.19,True
ML274542,JerdonsCourser,39,58.5,61.5,32.34,True
ML274542,JerdonsCourser,40,60.0,63.0,32.82,True
ML274542,JerdonsCourser,41,61.5,64.5,32.85,True
ML274542,JerdonsCourser,42,63.0,66.0,32.15,True
ML274542,JerdonsCourser,43,64.5,67.5,30.99,True
ML274542,JerdonsCourser,44,66.0,69.0,31.39,True
ML274542,JerdonsCourser,45,67.5,70.5,32.63,True
ML274542,JerdonsCourser,46,69.0,72.0,33.14,True
ML274542,JerdonsCourser,47,70.5,73.5,34.1,True
ML274542,JerdonsCourser,48,72.0,75.0,34.29,True
ML274542,JerdonsCourser,49,73.5,76.5,33.01,True
ML274542,JerdonsCourser,50,75.0,78.0,33.46,True
ML274542,JerdonsCourser,51,76.5,79.5,33.79,True
ML274542,JerdonsCourser,52,78.0,81.0,33.83,True
